source,text,url,likes,shares,comments
Extra,El “NO” de Lucas a la Albirroja Toda una novela fue al final el caso Lucas Barrios. El delantero prefirió no ir a la Copa América Centenario para jugar por la Albirroja. ¿Hay enojo con Ramón?,www.facebook.com/303614086512550_489034097970547,17,0,12
Extra,"Tratan de quemar documentos en un colegio sanlorenzano Exámenes, planillas de docentes, recibos de pago y otros elementos fueron parcialmente quemados en una institución educativa. Mirá los detalles, a continuación...",www.facebook.com/303614086512550_489033694637254,11,1,0
Extra,"Un Ciclón insatisfecho va por el “Rubio” y por el acumulativo Esta noche, Cerro visita a Rubio Ñu con la intención de sumar puntos.",www.facebook.com/303614086512550_489032821304008,5,0,0
Extra,Bono elogió y ejecutó una guitarra paraguaya Es uno de los artistas más conocidos a nivel mundial y líder de la emblemática banda irlandesa U2. Alguien que sabe de instrumentos musicales. Por algo alabó una guitarra paraguaya.,www.facebook.com/303614086512550_489032194637404,59,34,1
Extra,Trovato pide la Roja para Andino En Para Uno ya no hay tolerancia hacia los jueces. Olimpia amenaza con recurrir a la FIFA si la APF no destituye al Director de árbitros.,www.facebook.com/303614086512550_489031524637471,13,0,6
Extra,"Beba fue abandonada en la carrocería de una camioneta Tremenda sorpresa se llevó Celia Trinidad al abrir la puerta de su casa ubicada en Isla Pucú, departamento de Cordillera.",www.facebook.com/303614086512550_489030481304242,20,2,0
Extra,"“Abusaron de lo vulgar en TV y no lograron superar a El Chavo” El popular ""señor Barriga"" se llegó a nuestro país para hablar en un seminario. Aprovechó para reflexionar sobre el legado de El Chavo. Ésto fue lo que dijo.",www.facebook.com/303614086512550_489029724637651,183,31,6
Extra,Timeline Photos Cordiales saludos! Les presentamos nuestra portada de este miércoles.  Qué tengan un excelente día!,www.facebook.com/303614086512550_488880211319269,87,3,2
Extra,"¡Por una hamburguesa mató a su hermano! Alcohol llevó al fratricidio, el hombre se enfrenta a una máxima condena.",www.facebook.com/303614086512550_488697118004245,32,20,13
Extra,Ofrecen cuotas de G. 499.000 para hacer tu primera casa Una propuesta que ofrece Hábitat para la Humanidad que podría favorecer a las familias de clase media.,www.facebook.com/303614086512550_488696791337611,904,583,87
Extra,"No olvidemos a Edelio y a Abraham ""Los carteles que aparecieron en el Defensores del Chaco pusieron de nuevo en el tapete al servidor público secuestrado, que ayer cumplió 27 años de edad y está pasando dos en medio de la selva. El humilde policía por el cual el Gobierno hace nada para rescatarlo..."", señala Carlos Franco en su columna.",www.facebook.com/303614086512550_488696038004353,43,7,1
Extra,"La entrevista inédita realizada a Don Ramón Una verdadera leyenda de la televisión mexicana es el actor Ramón Valdés, quien a pesar de ya no estar presente sigue dando de qué hablar. Divulgaron una nota inédita que fue realizada en el año 1982 en Chile",www.facebook.com/303614086512550_488695751337715,69,14,2
Extra,Prioridad: “La base” Ramón Díaz solo decidió hacer algunos retoques y volvió a apostar por los experimentados.,www.facebook.com/303614086512550_488694768004480,14,1,5
Extra,"Mataron a un hombre, y a su hija dejaron en grave estado Un terrible episodio de violencia nuevamente sacude a Luque. Un joven papá falleció en un asalto y su hija quedó gravemente herida.",www.facebook.com/303614086512550_488692231338067,14,0,15
Extra,"Candidata a “Miss Horqueta” fue agredida a días del certamen A escasos de la elección de la más bella de Horqueta se produjo una extraña agresión. Familiares tienen sus sospechas, debido que los delincuentes no intentaron robar a la joven.",www.facebook.com/303614086512550_488691411338149,20,3,1
Extra,"Errores que cuestan caro para el Ciclón Morínigo destacó el repunte futbolístico de Cerro, pero reconoció las constantes fallas en la pelota parada.",www.facebook.com/303614086512550_488668961340394,13,1,4
Extra,“Es lógico que un niño puede fastidiar durante un exámen” Docente universitaria negó haber humillado a la alumna que fue a rendir con su hija a la Facultad de Derecho.,www.facebook.com/303614086512550_488668698007087,36,3,10
Extra,Capiatá barrió ante un General que está bajando de rango El Escobero consiguió un triunfo en casa ante el bajoneado equipo de Las Águilas.,www.facebook.com/303614086512550_488668348007122,2,0,0
Extra,Afirman que besar a una niña en la boca “roza la perversión” El caso del hombre que besó a su hijastra sigue dando que hablar. Ahora la sicóloga pide una evaluación de la madre.,www.facebook.com/303614086512550_488668031340487,118,46,13
Extra,"El Repollero plantó otro triunfo camino al título Por la mínima diferencia, Libertad despachó a Luqueño y se acerca a la meta de lograr de nuevo un título.",www.facebook.com/303614086512550_488666974673926,6,0,0
Extra,"Se encadenó para exigir el arreglo de caminos De tanto en tanto, la ciudadanía da muestras de integridad. Un hombre sorprendió ayer a la comunidad de San Pedro del Ykuamandiyú con su particular medida de fuerza.",www.facebook.com/303614086512550_488666574673966,11,1,0
Extra,"El “Rey”, de la mano del “Willi” mete dramatismo en la batalla No está muerto quien pelea y eso lo demostró Olimpia anoche tras vencer a pura garra y convicción a un Indio que venía imparable en la segunda rueda.",www.facebook.com/303614086512550_488665944674029,59,2,21
Extra,"Designación de Riera al frente del MEC indignó a estudiantes Cartes nombró ayer a Enrique Riera como nuevo ministro de Educación, pero los estudiantes continuarán el paro y la toma de colegios en todo el país.",www.facebook.com/303614086512550_488665094674114,19,2,4
Extra,Timeline Photos Buenos días! Compartimos con ustedes la portada de este martes.,www.facebook.com/303614086512550_488550401352250,72,4,2
Extra,Mataron a balazos a dos agricultores tras gresca Un hecho deplorable sucedió en la zona de Mayor Otaño. Dos agricultores fueron asesinados. Los autores son dos hermanos que están prófugos.,www.facebook.com/303614086512550_488354474705176,18,0,0
Extra,Trump acusó a Hillary de “tapar” infidelidad El candidato republicano a la Casa Blanca realizó una de sus polémicas declaraciones y acusó a la demócrata Hillary Clinton de haber sido “cómplice” de las infidelidades de su marido.,www.facebook.com/303614086512550_488352938038663,4,0,1
Extra,SNPP ofrece diversos cursos gratuitos en Coronel Bogado El Servicio Nacional de Promoción Profesional (SNPP) de Itapúa ofrece desde este mes nuevos cursos gratuitos. Están dirigidos a jóvenes y adultos de la región.,www.facebook.com/303614086512550_488352528038704,12,0,0
Extra,"La profesora no quiso dejarla rendir porque llevó a su beba Causó indignación este caso. Una profesora le habría reclamado a una alumna, que fue a rendir a la facultad con su beba en brazo, a que se dedicara a su hijo y no a sus estudios.",www.facebook.com/303614086512550_488352284705395,42,19,2
Extra,"5a edición de la ExpoAnimé juntó a 5.000 fanáticos Un evento que engloba diversión, arte y cultura oriental para todas las edades fue el que se desarrolló este fin de semana.",www.facebook.com/303614086512550_488351714705452,12,9,0
Extra,Conmoción en Santa Rita por crimen de promotora Terrible el caso que sacude al Este del país. Una joven fue asesinada brutalmente y arrojada a una alcantarilla.,www.facebook.com/303614086512550_488351351372155,95,22,4
Extra,"En su Huerta buscará la Libertad de seguir líder El Guma quiere dar otro paso hacia el título, aunque tiene un rival complicado en frente.",www.facebook.com/303614086512550_488350811372209,3,0,1
Extra,Mucha gente disfrutó del arte de adiestrar aves salvajes La cetrería llamó la atención de familias enteras en un festival que se realizó ayer en Rakiura.,www.facebook.com/303614086512550_488349841372306,15,0,1
Extra,"El Sol perdió brillo y se aleja del sueño Partido increíble en Villa Elisa. El Danzarín ganaba 3-0, se relajó en la segunda parte y el Rojo lo aprovechó para igualar.",www.facebook.com/303614086512550_488349421372348,10,0,0
Extra,Cura denunciado por abuso se someterá a la Justicia El sacerdote que fue denunciado por supuestos abusos se defendió de la acusación de sus superiores y dijo que dará batalla.,www.facebook.com/303614086512550_488349024705721,4,1,1
Extra,Conductores de TV fisicudos Vs. gorditos Un debate que atrae a muchos en la pantalla chica. ¿Es más importante el físico o el talento para aparecer en la TV?,www.facebook.com/303614086512550_488348561372434,4,0,0
Extra,"Clásico, añejo y para alquilar balcones Olimpia y Guaraní miden fuerzas para seguir en la puja por el título. Partido clave ya que a ambos sirve la victoria para mantenerse con chances de campeonar.",www.facebook.com/303614086512550_488347741372516,25,4,0
Extra,Alumnos están molestos con Cartes y van a paro indefinido Los estudiantes movilizados emitieron un comunicado en que exponen puntos “innegociables” al presidente de la República.,www.facebook.com/303614086512550_488347304705893,150,28,20
Extra,"El Ciclón de “Mori” está anclado en el certamen El retorno al torneo local luego de la eliminación copera no fue el más esperado. Aunque Cerro mejoró en su fútbol, no pasó del empate ante Nacional.",www.facebook.com/303614086512550_488346511372639,8,0,0
Extra,"El estudiantazo ""Lafuente quedó presa en sus propios errores y sobre todo atrapada en su soberbia, esa que nunca le permitió entender que trataba con gente madura a pesar de la edad y que necesitaba solamente una respuesta sincera, real y un plazo certero ante los problemas que planteaba..."" señala Santiago González en su columna de este lunes.",www.facebook.com/303614086512550_488346061372684,420,105,24
Extra,"Besó en la boca a su “hijastra” y está preso Polémico beso. Un hombre fue apresado por besar en la boca a su “hijastra” de 3 años de edad, cuya fotografía fue alzada en Facebook por la propia madre de la menor.",www.facebook.com/303614086512550_488345818039375,159,50,50
Extra,Timeline Photos Cordiales saludos! Arrancamos la semana con estos títulos de la portada de Extra.,www.facebook.com/303614086512550_488222341385056,71,5,6
Extra,"Unidos, por un Paraguay mejor ""El nuevo rumbo de Horacio Cartes nos dirige hacia el camino equivocado. Paraguay debe funcionar con un Estado más abierto, que esté al servicio de los ciudadanos, que sea trasparente, que no esté ajeno a rendirnos cuenta, y que responda a las necesidades de todos..."" señala Fernanda Robles en su columna dominical.",www.facebook.com/303614086512550_487998678074089,83,9,4
Extra,Alto riesgo de accidentes a raíz de grandes baches Un gran tramo de la Ruta X está en mal estado. Los conductores denuncian la alta peligrosidad de esta vía del departamento de San Pedro.,www.facebook.com/303614086512550_487998358074121,13,3,1
Extra,El Ministerio del Interior ofrece 16 puestos de trabajo La cartera de seguridad interior está en la búsqueda de nuevos funcionarios. Éstos son los requisitos básicos.,www.facebook.com/303614086512550_487998174740806,204,213,12
Extra,Profe va en canoa para enseñar en la escuela Un profesor del departamento de Ñeembucú recorre 60 kilómetros de esteral arriesgando hasta la vida por sus 4 alumnos.,www.facebook.com/303614086512550_487997804740843,1546,785,42
Extra,"Con “Sasá” recuperado, buscarán la estrella 19 El goleador del Gumarelo, Santiago Salcedo volverá a reaparecer luego de 3 fechas de ausencia por haber contraído dengue.",www.facebook.com/303614086512550_487997558074201,18,1,0
Extra,Alumnos encerrados temen represalias de su directora Más de 40 estudiantes del Colegio Nacional Asunción Escalada están con mucho temor. Denunciaron que fueron amenazados por su directora.,www.facebook.com/303614086512550_487996901407600,108,76,32
Extra,"No se fían del Aborigen Olimpia busca acercarse de nuevo a Libertad. Para ello, el “Willi” y Blas Riveros serían de la partida ante el Indio.",www.facebook.com/303614086512550_487996334740990,11,0,0
